order_id,run,judge_score,judge_score_recovered,was_blank,right_call,human_score,human_correct,photo_clarity,fluent_but_wrong,agent_version
ORD-43346,3,4.0,4.0,False,True,4.0,False,barely readable,False,agent-v2.2
ORD-43353,3,,8.0,True,True,7.0,True,barely readable,False,agent-v2.2
ORD-43360,3,8.0,8.0,False,True,7.0,True,clear photo,False,agent-v2.2
ORD-43367,3,,10.0,True,False,5.0,False,barely readable,False,agent-v2.2
ORD-43374,3,6.0,6.0,False,True,8.0,True,hard to read,False,agent-v2.2
ORD-43381,3,6.0,6.0,False,True,8.0,True,barely readable,False,agent-v2.2
ORD-43388,3,5.0,5.0,False,False,4.0,False,hard to read,False,agent-v2.2
ORD-43395,3,7.0,7.0,False,True,7.0,True,hard to read,False,agent-v2.2
ORD-43402,3,,7.0,True,False,5.0,False,barely readable,False,agent-v2.2
ORD-43409,3,9.0,9.0,False,False,8.0,False,clear photo,True,agent-v2.2
ORD-43416,3,8.0,8.0,False,True,9.0,True,barely readable,False,agent-v2.2
ORD-43423,3,,7.0,True,True,7.0,True,barely readable,False,agent-v2.2
ORD-43430,3,9.0,9.0,False,False,7.0,False,mostly clear,True,agent-v2.2
ORD-43437,3,6.0,6.0,False,False,5.0,False,barely readable,False,agent-v2.2
ORD-43444,3,6.0,6.0,False,True,8.0,True,hard to read,False,agent-v2.2
ORD-43451,3,9.0,9.0,False,False,9.0,False,mostly clear,True,agent-v2.2
ORD-43458,3,7.0,7.0,False,True,6.0,True,clear photo,False,agent-v2.2
ORD-43465,3,,,True,True,4.0,False,barely readable,False,agent-v2.2
ORD-43472,3,7.0,7.0,False,False,6.0,False,clear photo,False,agent-v2.2
ORD-43479,3,,7.0,True,False,5.0,False,mostly clear,True,agent-v2.2
ORD-43486,3,5.0,5.0,False,False,5.0,False,clear photo,True,agent-v2.2
ORD-43493,3,,5.0,True,False,1.0,False,mostly clear,False,agent-v2.2
ORD-43500,3,7.0,7.0,False,True,8.0,True,hard to read,False,agent-v2.2
ORD-43507,3,6.0,6.0,False,True,7.0,True,barely readable,False,agent-v2.2
ORD-43514,3,5.0,5.0,False,True,9.0,True,barely readable,False,agent-v2.2
ORD-43521,3,7.0,7.0,False,True,7.0,True,mostly clear,False,agent-v2.2
ORD-43528,3,6.0,6.0,False,True,7.0,True,clear photo,False,agent-v2.2
ORD-43535,3,6.0,6.0,False,True,7.0,True,hard to read,False,agent-v2.2
ORD-43542,3,5.0,5.0,False,False,5.0,False,clear photo,False,agent-v2.2
ORD-43549,3,8.0,8.0,False,True,7.0,True,hard to read,False,agent-v2.2
ORD-43556,3,,5.0,True,True,8.0,True,barely readable,False,agent-v2.2
ORD-43563,3,4.0,4.0,False,False,4.0,False,mostly clear,False,agent-v2.2
ORD-43570,3,9.0,9.0,False,False,7.0,False,mostly clear,True,agent-v2.2
ORD-43577,3,5.0,5.0,False,True,4.0,False,mostly clear,False,agent-v2.2
ORD-43584,3,,10.0,True,False,9.0,False,clear photo,True,agent-v2.2
ORD-43591,3,,5.0,True,False,3.0,False,mostly clear,False,agent-v2.2
ORD-43598,3,7.0,7.0,False,True,8.0,True,mostly clear,False,agent-v2.2
ORD-43605,3,7.0,7.0,False,True,7.0,True,mostly clear,False,agent-v2.2
ORD-43612,3,,4.0,True,False,1.0,False,barely readable,False,agent-v2.2
ORD-43619,3,4.0,4.0,False,False,5.0,False,clear photo,False,agent-v2.2
ORD-43626,3,,5.0,True,False,5.0,False,clear photo,True,agent-v2.2
ORD-43633,3,8.0,8.0,False,True,8.0,True,clear photo,False,agent-v2.2
ORD-43640,3,7.0,7.0,False,True,8.0,True,barely readable,False,agent-v2.2
ORD-43647,3,8.0,8.0,False,False,4.0,False,hard to read,False,agent-v2.2
ORD-43654,3,8.0,8.0,False,False,7.0,False,hard to read,True,agent-v2.2
ORD-43661,3,5.0,5.0,False,True,6.0,True,barely readable,False,agent-v2.2
ORD-43668,3,6.0,6.0,False,False,5.0,False,mostly clear,False,agent-v2.2
ORD-43675,3,5.0,5.0,False,True,5.0,True,mostly clear,False,agent-v2.2
ORD-43682,3,8.0,8.0,False,True,6.0,True,hard to read,False,agent-v2.2
ORD-43689,3,,,True,True,6.0,True,barely readable,False,agent-v2.2
ORD-43696,3,9.0,9.0,False,True,10.0,True,clear photo,False,agent-v2.2
ORD-43703,3,8.0,8.0,False,True,7.0,True,clear photo,False,agent-v2.2
ORD-43710,3,6.0,6.0,False,True,6.0,True,clear photo,False,agent-v2.2
ORD-43717,3,5.0,5.0,False,True,5.0,False,mostly clear,False,agent-v2.2
ORD-43724,3,6.0,6.0,False,False,5.0,False,mostly clear,False,agent-v2.2
ORD-43731,3,,4.0,True,True,4.0,False,barely readable,False,agent-v2.2
ORD-43738,3,,7.0,True,True,8.0,True,hard to read,False,agent-v2.2
ORD-43745,3,8.0,8.0,False,False,9.0,False,hard to read,True,agent-v2.2
ORD-43752,3,,5.0,True,True,6.0,False,barely readable,False,agent-v2.2
ORD-43759,3,6.0,6.0,False,True,6.0,True,hard to read,False,agent-v2.2
ORD-43766,3,7.0,7.0,False,True,8.0,True,clear photo,False,agent-v2.2
ORD-43773,3,6.0,6.0,False,True,5.0,False,mostly clear,False,agent-v2.2
ORD-43780,3,5.0,5.0,False,False,6.0,False,mostly clear,False,agent-v2.2
ORD-43787,3,5.0,5.0,False,True,5.0,True,barely readable,False,agent-v2.2
ORD-43794,3,6.0,6.0,False,True,6.0,True,clear photo,False,agent-v2.2
ORD-43801,3,,4.0,True,True,4.0,False,barely readable,False,agent-v2.2
ORD-43808,3,8.0,8.0,False,True,9.0,True,mostly clear,False,agent-v2.2
ORD-43815,3,4.0,4.0,False,False,3.0,False,hard to read,False,agent-v2.2
ORD-43822,3,6.0,6.0,False,False,7.0,False,clear photo,False,agent-v2.2
ORD-43829,3,7.0,7.0,False,True,10.0,True,hard to read,False,agent-v2.2
ORD-43836,3,10.0,10.0,False,False,10.0,False,mostly clear,True,agent-v2.2
ORD-43843,3,9.0,9.0,False,True,10.0,True,hard to read,False,agent-v2.2
ORD-43850,3,,,True,False,5.0,False,barely readable,False,agent-v2.2
ORD-43857,3,5.0,5.0,False,True,7.0,True,hard to read,False,agent-v2.2
ORD-43864,3,6.0,6.0,False,True,6.0,True,clear photo,False,agent-v2.2
ORD-43871,3,8.0,8.0,False,False,6.0,False,clear photo,True,agent-v2.2
ORD-43878,3,9.0,9.0,False,False,6.0,False,mostly clear,True,agent-v2.2
ORD-43885,3,6.0,6.0,False,False,6.0,False,clear photo,False,agent-v2.2
ORD-43892,3,3.0,3.0,False,False,3.0,False,barely readable,False,agent-v2.2
ORD-43899,3,6.0,6.0,False,False,5.0,True,hard to read,False,agent-v2.2
ORD-43906,3,5.0,5.0,False,False,6.0,False,clear photo,False,agent-v2.2
ORD-43913,3,7.0,7.0,False,True,8.0,True,mostly clear,False,agent-v2.2
ORD-43920,3,,8.0,True,True,10.0,True,barely readable,False,agent-v2.2
ORD-43927,3,8.0,8.0,False,True,9.0,True,clear photo,False,agent-v2.2
ORD-43934,3,3.0,3.0,False,False,3.0,False,clear photo,False,agent-v2.2
ORD-43941,3,6.0,6.0,False,False,7.0,False,mostly clear,False,agent-v2.2
ORD-43948,3,5.0,5.0,False,False,4.0,False,barely readable,False,agent-v2.2
ORD-43955,3,,5.0,True,True,6.0,True,barely readable,False,agent-v2.2
ORD-43962,3,8.0,8.0,False,True,9.0,True,mostly clear,False,agent-v2.2
ORD-43969,3,5.0,5.0,False,False,5.0,False,hard to read,False,agent-v2.2
ORD-43976,3,7.0,7.0,False,True,7.0,True,hard to read,False,agent-v2.2
ORD-43983,3,8.0,8.0,False,True,9.0,True,mostly clear,False,agent-v2.2
ORD-43990,3,,6.0,True,False,8.0,False,barely readable,True,agent-v2.2
ORD-43997,3,4.0,4.0,False,False,3.0,False,barely readable,False,agent-v2.2
ORD-44004,3,6.0,6.0,False,False,6.0,False,mostly clear,False,agent-v2.2
ORD-44011,3,5.0,5.0,False,False,3.0,False,mostly clear,False,agent-v2.2
ORD-44018,3,6.0,6.0,False,False,4.0,False,clear photo,False,agent-v2.2
ORD-44025,3,7.0,7.0,False,False,6.0,False,clear photo,False,agent-v2.2
ORD-44032,3,,7.0,True,True,8.0,True,hard to read,False,agent-v2.2
ORD-44039,3,5.0,5.0,False,False,5.0,False,clear photo,False,agent-v2.2
ORD-44046,3,8.0,8.0,False,True,8.0,True,mostly clear,False,agent-v2.2
ORD-44053,3,8.0,8.0,False,True,8.0,True,mostly clear,False,agent-v2.2
ORD-44060,3,8.0,8.0,False,False,5.0,False,hard to read,True,agent-v2.2
ORD-44067,3,8.0,8.0,False,True,7.0,True,mostly clear,False,agent-v2.2
ORD-44074,3,9.0,9.0,False,True,8.0,True,barely readable,False,agent-v2.2
ORD-44081,3,8.0,8.0,False,True,8.0,True,mostly clear,False,agent-v2.2
ORD-44088,3,8.0,8.0,False,True,7.0,True,hard to read,False,agent-v2.2
ORD-44095,3,8.0,8.0,False,True,8.0,True,hard to read,False,agent-v2.2
ORD-44102,3,5.0,5.0,False,False,5.0,False,mostly clear,False,agent-v2.2
ORD-44109,3,,9.0,True,False,8.0,False,barely readable,True,agent-v2.2
ORD-44116,3,7.0,7.0,False,False,6.0,False,hard to read,False,agent-v2.2
ORD-44123,3,7.0,7.0,False,False,5.0,False,clear photo,True,agent-v2.2
ORD-44130,3,6.0,6.0,False,True,6.0,False,clear photo,False,agent-v2.2
ORD-44137,3,,5.0,True,True,5.0,False,barely readable,False,agent-v2.2
ORD-44144,3,,,True,False,5.0,False,barely readable,False,agent-v2.2
ORD-44151,3,8.0,8.0,False,True,7.0,True,hard to read,False,agent-v2.2
ORD-44158,3,5.0,5.0,False,True,8.0,True,hard to read,False,agent-v2.2
ORD-44165,3,,7.0,True,False,9.0,True,hard to read,False,agent-v2.2
ORD-44172,3,7.0,7.0,False,True,8.0,True,mostly clear,False,agent-v2.2
ORD-44179,3,,,True,False,5.0,False,barely readable,False,agent-v2.2
ORD-44186,3,7.0,7.0,False,True,8.0,True,hard to read,False,agent-v2.2
ORD-44193,3,9.0,9.0,False,False,7.0,False,clear photo,True,agent-v2.2
